"total","Kingdom","Phylum","Class","Order","Family","Genus","Species","taxid","numseqs","pctseqs","patient_ID"
1293,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aquimarina","Aquimarina sp. BL5",1714860,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Maribacter","Maribacter sp. MJ134",2496865,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella","Winogradskyella schleiferi",2686078,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium","Chryseobacterium lactis",1241981,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter","Mucilaginibacter ginkgonis",2682091,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium","Sphingobacterium mizutaii",1010,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Bacteria|Cyanobacteria||Nostocales|Nostocaceae|Nostoc","Nostoc sp. NIES-3756",1751286,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Cyanobacteria","","Nostocales","Tolypothrichaceae","Bacteria|Cyanobacteria||Nostocales|Tolypothrichaceae|Tolypothrix","Tolypothrix sp. PCC 7910",2099387,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Cyanobacteria","","Synechococcales","Acaryochloridaceae","Bacteria|Cyanobacteria||Synechococcales|Acaryochloridaceae|Acaryochloris","Acaryochloris marina",329726,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus","Synechococcus sp. PCC 7003",374981,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Elusimicrobia","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Bacteria|Elusimicrobia|Endomicrobia|Endomicrobiales|Endomicrobiaceae|Endomicrobium","Candidatus Endomicrobium trichonymphae",1408204,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus","Bacillus cereus",1396,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus","Bacillus dafuensis",1742359,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus","Bacillus glycinifermentans",1664069,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus","Bacillus thuringiensis",1428,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lysinibacillus","Lysinibacillus sp. FJAT-51161",2590012,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Salimicrobium","Salimicrobium jeotgali",1230341,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus","Paenibacillus sp. URB8-2",2741301,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus","",1279,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus","Staphylococcus condimenti",70255,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|","",33958,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Latilactobacillus","Latilactobacillus curvatus",28038,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Latilactobacillus","Latilactobacillus graminis",60519,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus","Lactococcus lactis",1358,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus","Lactococcus lactis",44688,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","Streptococcus gordonii",1302,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus","Streptococcus sp. oral taxon 431",712633,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium","Clostridium botulinum",1491,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium","Clostridium sp. AWRP",2212991,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium","Eubacterium maltosivorans",2041044,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia","Blautia sp. SC05B48",2479767,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus","Ruminococcus champanellensis",1161942,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Bacteria|Firmicutes|Clostridia|Eubacteriales|Peptostreptococcaceae|Clostridioides","Clostridioides difficile",1496,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|","",128827,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Longibaculum","Longibaculum sp. KGMB06250",2584943,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia","",32067,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Bacteria|Planctomycetes|Planctomycetia|Gemmatales|Gemmataceae|Gemmata","Gemmata massiliana",1210884,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Hyphomicrobiales|Bradyrhizobiaceae|Bradyrhizobium","Bradyrhizobium sp. CCBAU 53421",1325120,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Hyphomicrobiales|Methylobacteriaceae|Methylorubrum","Methylorubrum extorquens",408,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Ensifer","Ensifer sojae",716928,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter","Sulfitobacter pseudonitzschiae",1402135,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia","Rickettsia raoultii",369822,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium","Sphingobium sp. CAP-1",2676077,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium","Sphingobium sp. TKS",1315974,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia","",32008,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia","",87882,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus","",106589,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea","",93217,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia","Paraburkholderia fungorum",134537,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Hydrogenophaga","Hydrogenophaga sp. NH-16",2184519,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Undibacterium","Undibacterium sp. KW1",2058624,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Oryzomicrobium","Oryzomicrobium terrae",1735038,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Aliarcobacter","Aliarcobacter butzleri",28197,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Aliarcobacter","Aliarcobacter cryaerophilus",28198,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Aliarcobacter","Aliarcobacter lanthieri",1355374,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter","Campylobacter lanienae",75658,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Succinivibrionaceae|Succinivibrio","Succinivibrio dextrinosolvens",83771,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella","Shewanella sp. ANA-3",94122,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia","Lelliottia jeotgali",1907578,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Buchnera","Buchnera aphidicola",224915,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea","Candidatus Pantoea carbekii",1235990,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Dickeya","Dickeya chrysanthemi",1223569,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia","Serratia symbiotica",568817,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella","Legionella pneumophila",446,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella","Legionella sp. PC997",2755562,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter","",469,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter","Acinetobacter calcoaceticus",471,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas","Pseudomonas sp. M30-35",1981174,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio","Vibrio parahaemolyticus",670,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas","Stenotrophomonas sp. ZAC14D2_NAIMI4_7",2072405,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Thiospirochaeta","Thiospirochaeta perfilievii",252967,1,0.000773395204949729,"covid_055"
1293,"Bacteria","Thermotogae","Thermotogae","Petrotogales","Petrotogaceae","Bacteria|Thermotogae|Thermotogae|Petrotogales|Petrotogaceae|Tepiditoga","Tepiditoga spiralis",2108365,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Talaromyces","Talaromyces rugulosus",121627,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Debaryomycetaceae|","",766764,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Debaryomycetaceae|Candida","Candida albicans",237561,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia","Yarrowia lipolytica",284591,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Nakaseomyces","[Candida] glabrata",5478,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Tetrapisispora","Tetrapisispora phaffii",1071381,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Eukaryota|Ascomycota|Schizosaccharomycetes|Schizosaccharomycetales|Schizosaccharomycetaceae|Schizosaccharomyces","Schizosaccharomyces pombe",4896,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Eukaryota|Ascomycota|Sordariomycetes|Glomerellales|Glomerellaceae|Colletotrichum","Colletotrichum higginsianum",759273,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Eukaryota|Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Fusarium","Fusarium venenatum",56646,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Eukaryota|Ascomycota|Sordariomycetes|Magnaporthales|Pyriculariaceae|Pyricularia","Pyricularia grisea",148305,1,0.000773395204949729,"covid_055"
1293,"Eukaryota","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Eukaryota|Ascomycota|Sordariomycetes|Sordariales|Chaetomiaceae|Thermothielavioides","Thermothielavioides terrestris",578455,1,0.000773395204949729,"covid_055"
